Time,Source,Sequence
0.0573492,75,,,,,,,
0.0575291,76,,,,,,,
0.057709,77,,,,,,,
0.0578889,78,,,,,,,
0.0582487,79,,,,,,,
0.0586085,80,,,,,,,
0.0587885,81,,,,,,,
0.0589684,82,,,,,,,
0.0591483,83,,,,,,,
0.0593282,84,,,,,,,
0.0595081,85,,,,,,,
0.059688,86,,,,,,,
0.0598679,87,,,,,,,
0.0600478,88,,,,,,,
0.0602277,89,,,,,,,
0.0604076,0,,,,,,,
0.0605876,1,,,,,,,
0.0607675,2,,,,,,,
0.0609474,3,,,,,,,
0.0611273,4,,,,,,,
0.0613072,5,,,,,,,
0.0614871,6,,,,,,,
0.061667,7,,,,,,,
0.0618469,8,,,,,,,
0.0620268,9,,,,,,,
0.0622068,10,,,,,,,
0.0623867,11,,,,,,,
0.0625666,12,,,,,,,
0.0627465,13,,,,,,,
0.0629264,14,,,,,,,
0.0631063,15,,,,,,,
0.0632862,16,,,,,,,
0.0634661,17,,,,,,,
0.063646,18,,,,,,,
0.063826,19,,,,,,,
0.0640059,20,,,,,,,
0.0641858,21,,,,,,,
0.0643657,22,,,,,,,
0.0645456,23,,,,,,,
0.0647255,24,,,,,,,
0.0649054,25,,,,,,,
0.0650853,26,,,,,,,
0.0652652,27,,,,,,,
0.0654452,28,,,,,,,
0.0656251,29,,,,,,,
0.065805,30,,,,,,,
0.0659849,31,,,,,,,
0.0661648,32,,,,,,,
0.0663447,33,,,,,,,
0.0665246,34,,,,,,,
0.0667045,35,,,,,,,
0.0668844,36,,,,,,,
0.0670644,37,,,,,,,
0.0670688,,,,302,,,,
0.0672443,38,,,,,,,
0.0674242,39,,,,,,,
0.0674286,,,,303,,,,
0.0676041,40,,,,,,,
0.067784,41,,,,,,,
0.0679639,42,,,,,,,
0.0681438,43,,,,,,,
0.0683237,44,,,,,,,
0.0685036,45,,,,,,,
0.0686836,46,,,,,,,
0.0688635,47,,,,,,,
0.0690434,48,,,,,,,
0.0692233,49,,,,,,,
0.0694032,50,,,,,,,
0.0695831,51,,,,,,,
0.069763,52,,,,,,,
0.0699429,53,,,,,,,
0.0701228,54,,,,,,,
0.0703028,55,,,,,,,
0.0704827,56,,,,,,,
0.0706626,57,,,,,,,
0.0708425,58,,,,,,,
0.0710224,59,,,,,,,
0.0712023,60,,,,,,,
0.0713822,61,,,,,,,
0.0715621,62,,,,,,,
0.071742,63,,,,,,,
0.071922,64,,,,,,,
0.0721019,65,,,,,,,
0.0722818,66,,,,,,,
0.0724617,67,,,,,,,
0.0726416,68,,,,,,,
0.0728215,69,,,,,,,
0.0730014,70,,,,,,,
0.0731813,71,,,,,,,
0.0733612,72,,,,,,,
0.0735412,73,,,,,,,
0.0737211,74,,,,,,,
0.073901,75,,,,,,,
0.0740809,76,,,,,,,
0.0742608,77,,,,,,,
0.0744407,78,,,,,,,
0.0746206,79,,,,,,,
0.0748005,80,,,,,,,
0.0749804,81,,,,,,,
0.0751604,82,,,,,,,
0.0753403,83,,,,,,,
0.0755202,84,,,,,,,
0.0757001,85,,,,,,,
0.07588,86,,,,,,,
0.0760599,87,,,,,,,
0.0762398,88,,,,,,,
0.0764197,89,,,,,,,
0.0765996,0,,,,,,,
0.0767796,1,,,,,,,
0.0769595,2,,,,,,,
0.0771394,3,,,,,,,
0.0773193,4,,,,,,,
0.0774992,5,,,,,,,
0.0776791,6,,,,,,,
0.077859,7,,,,,,,
0.0780389,8,,,,,,,
0.0782188,9,,,,,,,
0.0783988,10,,,,,,,
0.0785787,11,,,,,,,
0.0787586,12,,,,,,,
0.0789385,13,,,,,,,
0.0791184,14,,,,,,,
0.0792983,15,,,,,,,
0.0794782,16,,,,,,,
0.0796581,17,,,,,,,
0.079838,18,,,,,,,
0.0800179,19,,,,,,,
0.0801979,20,,,,,,,
0.0803778,21,,,,,,,
0.0805577,22,,,,,,,
0.0807376,23,,,,,,,
0.0809175,24,,,,,,,
0.0810974,25,,,,,,,
0.0812773,26,,,,,,,
0.0814572,27,,,,,,,
0.0816371,28,,,,,,,
0.0818171,29,,,,,,,
0.081997,30,,,,,,,
0.0821769,31,,,,,,,
0.0823568,32,,,,,,,
0.0825367,33,,,,,,,
0.0827166,34,,,,,,,
0.0828965,35,,,,,,,
0.0830764,36,,,,,,,
0.0832563,37,,,,,,,
0.0834363,38,,,,,,,
0.0836162,39,,,,,,,
0.0837961,40,,,,,,,
0.083976,41,,,,,,,
0.0841559,42,,,,,,,
0.0843358,43,,,,,,,
0.0845157,44,,,,,,,
0.0846956,45,,,,,,,
0.0848755,46,,,,,,,
0.0850555,47,,,,,,,
0.0852354,48,,,,,,,
0.0854153,49,,,,,,,
0.0855952,50,,,,,,,
0.0857751,51,,,,,,,
0.085955,52,,,,,,,
0.0861349,53,,,,,,,
0.0863148,54,,,,,,,
0.0864947,55,,,,,,,
0.0866747,56,,,,,,,
0.0868546,57,,,,,,,
0.0870345,58,,,,,,,
0.0872144,59,,,,,,,
0.0873943,60,,,,,,,
0.0875742,61,,,,,,,
0.0877541,62,,,,,,,
0.087934,63,,,,,,,
0.0881139,64,,,,,,,
0.0882939,65,,,,,,,
0.0884738,66,,,,,,,
0.0886537,67,,,,,,,
0.0888336,68,,,,,,,
0.0890135,69,,,,,,,
0.0891934,70,,,,,,,
0.0893733,71,,,,,,,
0.0895532,72,,,,,,,
0.0897331,73,,,,,,,
0.0899131,74,,,,,,,
0.090093,75,,,,,,,
0.0902729,76,,,,,,,
0.0904528,77,,,,,,,
0.0906327,78,,,,,,,
0.0908126,79,,,,,,,
0.0909925,80,,,,,,,
0.0911724,81,,,,,,,
0.0913523,82,,,,,,,
0.0915323,83,,,,,,,
0.0917122,84,,,,,,,
0.0918921,85,,,,,,,
0.092072,86,,,,,,,
0.0922519,87,,,,,,,
0.0924318,88,,,,,,,
0.0926117,89,,,,,,,
0.0927916,0,,,,,,,
0.0929715,1,,,,,,,
0.0931515,2,,,,,,,
0.0933314,3,,,,,,,
0.0935113,4,,,,,,,
0.0936912,5,,,,,,,
0.0938711,6,,,,,,,
0.094051,7,,,,,,,
0.0942309,8,,,,,,,
0.0944108,9,,,,,,,
0.0945907,10,,,,,,,
0.0947707,11,,,,,,,
0.0949506,12,,,,,,,
0.0951305,13,,,,,,,
0.0953104,14,,,,,,,
0.0954903,15,,,,,,,
0.0956702,16,,,,,,,
0.0958501,17,,,,,,,
0.09603,18,,,,,,,
0.0962099,19,,,,,,,
0.0963898,20,,,,,,,
0.0965698,21,,,,,,,
0.0967497,22,,,,,,,
0.0969296,23,,,,,,,
0.0971095,24,,,,,,,
0.0972894,25,,,,,,,
0.0974693,26,,,,,,,
0.0976492,27,,,,,,,
0.0978291,28,,,,,,,
0.098009,29,,,,,,,
0.098189,30,,,,,,,
0.0983689,31,,,,,,,
0.0985488,32,,,,,,,
0.0987287,33,,,,,,,
0.0989086,34,,,,,,,
0.0990885,35,,,,,,,
0.0992684,36,,,,,,,
0.0994483,37,,,,,,,
0.0999881,38,,,,,,,
0.100168,39,,,,,,,
0.100708,40,,,,,,,
0.100888,41,,,,,,,
0.101068,42,,,,,,,
0.101247,43,,,,,,,
0.101427,44,,,,,,,
0.101607,45,,,,,,,
0.101787,46,,,,,,,
0.101967,47,,,,,,,
0.102147,48,,,,,,,
0.102327,49,,,,,,,
0.102507,50,,,,,,,
0.102687,51,,,,,,,
0.102867,52,,,,,,,
0.103047,53,,,,,,,
0.103226,54,,,,,,,
0.103406,55,,,,,,,
0.103586,56,,,,,,,
0.103766,57,,,,,,,
0.103946,58,,,,,,,
0.104126,59,,,,,,,
0.104306,60,,,,,,,
0.104486,61,,,,,,,
0.104666,62,,,,,,,
0.104846,63,,,,,,,
0.105026,64,,,,,,,
0.105205,65,,,,,,,
0.105385,66,,,,,,,
0.105565,67,,,,,,,
0.105745,68,,,,,,,
0.105925,69,,,,,,,
0.106105,70,,,,,,,
0.106285,71,,,,,,,
0.106465,72,,,,,,,
0.106645,73,,,,,,,
0.106825,74,,,,,,,
0.107005,75,,,,,,,
0.107185,76,,,,,,,
0.107364,77,,,,,,,
0.107544,78,,,,,,,
0.107724,79,,,,,,,
0.107904,80,,,,,,,
0.108084,81,,,,,,,
0.108264,82,,,,,,,
0.108444,83,,,,,,,
0.108624,84,,,,,,,
0.108628,,,,304,,,,
0.108804,85,,,,,,,
0.108808,,,,305,,,,
0.108984,86,,,,,,,
0.109164,87,,,,,,,
0.109343,88,,,,,,,
0.109348,,,,306,,,,
0.109523,89,,,,,,,
0.109528,,,,307,,,,
0.109703,0,,,,,,,
0.109883,1,,,,,,,
0.110063,2,,,,,,,
0.110243,3,,,,,,,
0.110423,4,,,,,,,
0.110603,5,,,,,,,
0.110783,6,,,,,,,
0.110963,7,,,,,,,
0.111143,8,,,,,,,
0.111322,9,,,,,,,
0.111502,10,,,,,,,
0.111682,11,,,,,,,
0.111862,12,,,,,,,
0.112042,13,,,,,,,
0.112222,14,,,,,,,
0.112402,15,,,,,,,
0.112582,16,,,,,,,
0.112762,17,,,,,,,
0.112942,18,,,,,,,
0.113122,19,,,,,,,
0.113301,20,,,,,,,
0.113481,21,,,,,,,
0.113661,22,,,,,,,
0.113841,23,,,,,,,
0.114021,24,,,,,,,
0.114201,25,,,,,,,
0.114381,26,,,,,,,
0.114561,27,,,,,,,
0.114741,28,,,,,,,
0.114921,29,,,,,,,
0.115101,30,,,,,,,
0.115281,31,,,,,,,
0.11546,32,,,,,,,
0.11564,33,,,,,,,
0.11582,34,,,,,,,
0.116,35,,,,,,,
0.11618,36,,,,,,,
0.11636,37,,,,,,,
0.11654,38,,,,,,,
0.11672,39,,,,,,,
0.1169,40,,,,,,,
0.11708,41,,,,,,,
0.11726,42,,,,,,,
0.117439,43,,,,,,,
0.117619,44,,,,,,,
0.117799,45,,,,,,,
0.117979,46,,,,,,,
0.118159,47,,,,,,,
0.118339,48,,,,,,,
0.118519,49,,,,,,,
0.118699,50,,,,,,,
0.118879,51,,,,,,,
0.119059,52,,,,,,,
0.119239,53,,,,,,,
0.119418,54,,,,,,,
0.119598,55,,,,,,,
0.119778,56,,,,,,,
0.119958,57,,,,,,,
0.120138,58,,,,,,,
0.120318,59,,,,,,,
0.120498,60,,,,,,,
0.120678,61,,,,,,,
0.120858,62,,,,,,,
0.121038,63,,,,,,,
0.121218,64,,,,,,,
0.121397,65,,,,,,,
0.121577,66,,,,,,,
0.121757,67,,,,,,,
0.121937,68,,,,,,,
0.122117,69,,,,,,,
0.122297,70,,,,,,,
0.122477,71,,,,,,,
0.122657,72,,,,,,,
0.122837,73,,,,,,,
0.123017,74,,,,,,,
0.123197,75,,,,,,,
0.123377,76,,,,,,,
0.123556,77,,,,,,,
0.123736,78,,,,,,,
0.123916,79,,,,,,,
0.124096,80,,,,,,,
0.124276,81,,,,,,,
0.124456,82,,,,,,,
0.124636,83,,,,,,,
0.124816,84,,,,,,,
0.124996,85,,,,,,,
0.125176,86,,,,,,,
0.125356,87,,,,,,,
0.125535,88,,,,,,,
0.125715,89,,,,,,,
0.125895,0,,,,,,,
0.126075,1,,,,,,,
0.126255,2,,,,,,,
0.126435,3,,,,,,,
0.126615,4,,,,,,,
0.126795,5,,,,,,,
0.126975,6,,,,,,,
0.127155,7,,,,,,,
0.127335,8,,,,,,,
0.127514,9,,,,,,,
0.127694,10,,,,,,,
0.127874,11,,,,,,,
0.128054,12,,,,,,,
0.128234,13,,,,,,,
0.128414,14,,,,,,,
0.128594,15,,,,,,,
0.128774,16,,,,,,,
0.128954,17,,,,,,,
0.129134,18,,,,,,,
0.129314,19,,,,,,,
0.129493,20,,,,,,,
0.129673,21,,,,,,,
0.129853,22,,,,,,,
0.130033,23,,,,,,,
0.130213,24,,,,,,,
0.130393,25,,,,,,,
0.130573,26,,,,,,,
0.130753,27,,,,,,,
0.130933,28,,,,,,,
0.131113,29,,,,,,,
0.131293,30,,,,,,,
0.131472,31,,,,,,,
0.131652,32,,,,,,,
0.131832,33,,,,,,,
0.132012,34,,,,,,,
0.132192,35,,,,,,,
0.132372,36,,,,,,,
0.132552,37,,,,,,,
0.132732,38,,,,,,,
0.132912,39,,,,,,,
0.133092,40,,,,,,,
0.133272,41,,,,,,,
0.133452,42,,,,,,,
0.133631,43,,,,,,,
0.133811,44,,,,,,,
0.133991,45,,,,,,,
0.134171,46,,,,,,,
0.134351,47,,,,,,,
0.134531,48,,,,,,,
0.134711,49,,,,,,,
0.134891,50,,,,,,,
0.135071,51,,,,,,,
0.135251,52,,,,,,,
0.135431,53,,,,,,,
0.13561,54,,,,,,,
0.13579,55,,,,,,,
0.13597,56,,,,,,,
0.13615,57,,,,,,,
0.13633,58,,,,,,,
0.13651,59,,,,,,,
0.13669,60,,,,,,,
0.13687,61,,,,,,,
0.13705,62,,,,,,,
0.13723,63,,,,,,,
0.13741,64,,,,,,,
0.137589,65,,,,,,,
0.137769,66,,,,,,,
0.137949,67,,,,,,,
0.138129,68,,,,,,,
0.138309,69,,,,,,,
0.138489,70,,,,,,,
0.138669,71,,,,,,,
0.138849,72,,,,,,,
0.139029,73,,,,,,,
0.139209,74,,,,,,,
0.139389,75,,,,,,,
0.139568,76,,,,,,,
0.139748,77,,,,,,,
0.139928,78,,,,,,,
0.140108,79,,,,,,,
0.140288,80,,,,,,,
0.140468,81,,,,,,,
0.140648,82,,,,,,,
0.140828,83,,,,,,,
0.141008,84,,,,,,,
0.141548,85,,,,,,,
0.142087,86,,,,,,,
0.142267,87,,,,,,,
0.142447,88,,,,,,,
0.142987,89,,,,,,,
0.143527,0,,,,,,,
0.143706,1,,,,,,,
0.143886,2,,,,,,,
0.144066,3,,,,,,,
0.144246,4,,,,,,,
0.144426,5,,,,,,,
0.144606,6,,,,,,,
0.144786,7,,,,,,,
0.144966,8,,,,,,,
0.145146,9,,,,,,,
0.145326,10,,,,,,,
0.145506,11,,,,,,,
0.145685,12,,,,,,,
0.145865,13,,,,,,,
0.146045,14,,,,,,,
0.146225,15,,,,,,,
0.146405,16,,,,,,,
0.146585,17,,,,,,,
0.146765,18,,,,,,,
0.146945,19,,,,,,,
0.147125,20,,,,,,,
0.147305,21,,,,,,,
0.147485,22,,,,,,,
0.147664,23,,,,,,,
0.147844,24,,,,,,,
0.148024,25,,,,,,,
0.148204,26,,,,,,,
0.148384,27,,,,,,,
0.148564,28,,,,,,,
0.148744,29,,,,,,,
0.148924,30,,,,,,,
0.149104,31,,,,,,,
0.149284,32,,,,,,,
0.149464,33,,,,,,,
0.149644,34,,,,,,,
0.149823,35,,,,,,,
0.150003,36,,,,,,,
0.150183,37,,,,,,,
0.150188,,,,308,,,,
0.150363,38,,,,,,,
0.150368,,,,309,,,,
0.150543,39,,,,,,,
0.150723,40,,,,,,,
0.150727,,,,310,,,,
0.150903,41,,,,,,,
0.150907,,,,311,,,,
0.151083,42,,,,,,,
0.151263,43,,,,,,,
0.151443,44,,,,,,,
0.151623,45,,,,,,,
0.151627,,,,312,,,,
0.151802,46,,,,,,,
0.151807,,,,313,,,,
0.151982,47,,,,,,,
0.152162,48,,,,,,,
0.152167,,,,314,,,,
0.152342,49,,,,,,,
0.152347,,,,315,,,,
0.152522,50,,,,,,,
0.152702,51,,,,,,,
0.152882,52,,,,,,,
0.153062,53,,,,,,,
0.153242,54,,,,,,,
0.153422,55,,,,,,,
0.153602,56,,,,,,,
0.153781,57,,,,,,,
0.153961,58,,,,,,,
0.154141,59,,,,,,,
0.154321,60,,,,,,,
0.154501,61,,,,,,,
0.154681,62,,,,,,,
0.154861,63,,,,,,,
0.155041,64,,,,,,,
0.155221,65,,,,,,,
0.155401,66,,,,,,,
0.155581,67,,,,,,,
0.15576,68,,,,,,,
0.15594,69,,,,,,,
0.15612,70,,,,,,,
0.1563,71,,,,,,,
0.15648,72,,,,,,,
0.15666,73,,,,,,,
0.15684,74,,,,,,,
0.15702,75,,,,,,,
0.1572,76,,,,,,,
0.15738,77,,,,,,,
0.15756,78,,,,,,,
0.15774,79,,,,,,,
0.157919,80,,,,,,,
0.158099,81,,,,,,,
0.158279,82,,,,,,,
0.158459,83,,,,,,,
0.158639,84,,,,,,,
0.158819,85,,,,,,,
0.158999,86,,,,,,,
0.159179,87,,,,,,,
0.159359,88,,,,,,,
0.159539,89,,,,,,,
0.159719,0,,,,,,,
0.159898,1,,,,,,,
0.160078,2,,,,,,,
0.160258,3,,,,,,,
0.160438,4,,,,,,,
0.160618,5,,,,,,,
0.160798,6,,,,,,,
0.160978,7,,,,,,,
0.161158,8,,,,,,,
0.161338,9,,,,,,,
0.161518,10,,,,,,,
0.161698,11,,,,,,,
0.161877,12,,,,,,,
0.162057,13,,,,,,,
0.162237,14,,,,,,,
0.162417,15,,,,,,,
0.162597,16,,,,,,,
0.162777,17,,,,,,,
0.162957,18,,,,,,,
0.163137,19,,,,,,,
0.163317,20,,,,,,,
0.163497,21,,,,,,,
0.163677,22,,,,,,,
0.163856,23,,,,,,,
0.164036,24,,,,,,,
0.164216,25,,,,,,,
0.164396,26,,,,,,,
0.164576,27,,,,,,,
0.164756,28,,,,,,,
0.164936,29,,,,,,,
0.165116,30,,,,,,,
0.165296,31,,,,,,,
0.165476,32,,,,,,,
0.165656,33,,,,,,,
0.165835,34,,,,,,,
0.166015,35,,,,,,,
0.166195,36,,,,,,,
0.166375,37,,,,,,,
0.166555,38,,,,,,,
0.166735,39,,,,,,,
0.166915,40,,,,,,,
0.167095,41,,,,,,,
0.167275,42,,,,,,,
0.167455,43,,,,,,,
0.167635,44,,,,,,,
0.167815,45,,,,,,,
0.167994,46,,,,,,,
0.168174,47,,,,,,,
0.168354,48,,,,,,,
0.168534,49,,,,,,,
0.168714,50,,,,,,,
0.168894,51,,,,,,,
0.169074,52,,,,,,,
0.169254,53,,,,,,,
0.169434,54,,,,,,,
0.169614,55,,,,,,,
0.169794,56,,,,,,,
0.169973,57,,,,,,,
0.170153,58,,,,,,,
0.170333,59,,,,,,,
0.170513,60,,,,,,,
0.170693,61,,,,,,,
0.170873,62,,,,,,,
0.171053,63,,,,,,,
0.171233,64,,,,,,,
0.171413,65,,,,,,,
0.171593,66,,,,,,,
0.171773,67,,,,,,,
0.171952,68,,,,,,,
0.172132,69,,,,,,,
0.172312,70,,,,,,,
0.172492,71,,,,,,,
0.172672,72,,,,,,,
0.172852,73,,,,,,,
0.173032,74,,,,,,,
0.173212,75,,,,,,,
0.173392,76,,,,,,,
0.173572,77,,,,,,,
0.173752,78,,,,,,,
0.173931,79,,,,,,,
0.174111,80,,,,,,,
0.174291,81,,,,,,,
0.174471,82,,,,,,,
0.174651,83,,,,,,,
0.174831,84,,,,,,,
0.175011,85,,,,,,,
0.175191,86,,,,,,,
0.175371,87,,,,,,,
0.175551,88,,,,,,,
0.175731,89,,,,,,,
0.175911,0,,,,,,,
0.17609,1,,,,,,,
0.17627,2,,,,,,,
0.17645,3,,,,,,,
0.17663,4,,,,,,,
0.17681,5,,,,,,,
0.17699,6,,,,,,,
0.17717,7,,,,,,,
0.17735,8,,,,,,,
0.17753,9,,,,,,,
0.17771,10,,,,,,,
0.17789,11,,,,,,,
0.178069,12,,,,,,,
0.178249,13,,,,,,,
0.178429,14,,,,,,,
0.178609,15,,,,,,,
0.178789,16,,,,,,,
0.178969,17,,,,,,,
0.179149,18,,,,,,,
0.179329,19,,,,,,,
0.179509,20,,,,,,,
0.179689,21,,,,,,,
0.179869,22,,,,,,,
0.180048,23,,,,,,,
0.180228,24,,,,,,,
0.180408,25,,,,,,,
0.180588,26,,,,,,,
0.180768,27,,,,,,,
0.180948,28,,,,,,,
0.181128,29,,,,,,,
0.181308,30,,,,,,,
0.181488,31,,,,,,,
0.181668,32,,,,,,,
0.181848,33,,,,,,,
0.182027,34,,,,,,,
0.182207,35,,,,,,,
0.182387,36,,,,,,,
0.182567,37,,,,,,,
0.183107,38,,,,,,,
0.183647,39,,,,,,,
0.183827,40,,,,,,,
0.184366,41,,,,,,,
0.184906,42,,,,,,,
0.185086,43,,,,,,,
0.185266,44,,,,,,,
0.185446,45,,,,,,,
0.185986,46,,,,,,,
0.186525,47,,,,,,,
0.186705,48,,,,,,,
0.187245,49,,,,,,,
0.187785,50,,,,,,,
0.187965,51,,,,,,,
0.188144,52,,,,,,,
0.188324,53,,,,,,,
0.188504,54,,,,,,,
0.188684,55,,,,,,,
0.188864,56,,,,,,,
0.189044,57,,,,,,,
0.189224,58,,,,,,,
0.189404,59,,,,,,,
0.189584,60,,,,,,,
0.189764,61,,,,,,,
0.189944,62,,,,,,,
0.190123,63,,,,,,,
0.190303,64,,,,,,,
0.190483,65,,,,,,,
0.190663,66,,,,,,,
0.190843,67,,,,,,,
0.191023,68,,,,,,,
0.191203,69,,,,,,,
0.191383,70,,,,,,,
0.191563,71,,,,,,,
0.191743,72,,,,,,,
0.191747,,,,316,,,,
0.191923,73,,,,,,,
0.191927,,,,317,,,,
0.192103,74,,,,,,,
0.192282,75,,,,,,,
0.192287,,,,318,,,,
0.192462,76,,,,,,,
0.192467,,,,319,,,,
0.192642,77,,,,,,,
0.192822,78,,,,,,,
0.193002,79,,,,,,,
0.193007,,,,320,,,,
0.193182,80,,,,,,,
0.193186,,,,321,,,,
0.193362,81,,,,,,,
0.193542,82,,,,,,,
0.193546,,,,322,,,,
0.193722,83,,,,,,,
0.193726,,,,323,,,,
0.193902,84,,,,,,,
0.194082,85,,,,,,,
0.194261,86,,,,,,,
0.194441,87,,,,,,,
0.194621,88,,,,,,,
0.194626,,,,324,,,,
0.194801,89,,,,,,,
0.194806,,,,325,,,,
0.194981,0,,,,,,,
0.195161,1,,,,,,,
0.195165,,,,326,,,,
0.195341,2,,,,,,,
0.195345,,,,327,,,,
0.195521,3,,,,,,,
0.195701,4,,,,,,,
0.195881,5,,,,,,,
0.195885,,,,328,,,,
0.196061,6,,,,,,,
0.196065,,,,329,,,,
0.19624,7,,,,,,,
0.19642,8,,,,,,,
0.196425,,,,330,,,,
0.1966,9,,,,,,,
0.196605,,,,331,,,,
0.19678,10,,,,,,,
0.19696,11,,,,,,,
0.19714,12,,,,,,,
0.19732,13,,,,,,,
0.1975,14,,,,,,,
0.19768,15,,,,,,,
0.19786,16,,,,,,,
0.19804,17,,,,,,,
0.198219,18,,,,,,,
0.198399,19,,,,,,,
0.198579,20,,,,,,,
0.198759,21,,,,,,,
0.198939,22,,,,,,,
0.199119,23,,,,,,,
0.199299,24,,,,,,,
0.199479,25,,,,,,,
0.199659,26,,,,,,,
0.199839,27,,,,,,,
0.200019,28,,,,,,,
0.200198,29,,,,,,,
0.200378,30,,,,,,,
0.200558,31,,,,,,,
0.200738,32,,,,,,,
0.200918,33,,,,,,,
0.201098,34,,,,,,,
0.201278,35,,,,,,,
0.201458,36,,,,,,,
0.201638,37,,,,,,,
0.201818,38,,,,,,,
0.201998,39,,,,,,,
0.202178,40,,,,,,,
0.202357,41,,,,,,,
0.202537,42,,,,,,,
0.202717,43,,,,,,,
0.202897,44,,,,,,,
0.203077,45,,,,,,,
0.203257,46,,,,,,,
0.203437,47,,,,,,,
0.203617,48,,,,,,,
0.203797,49,,,,,,,
0.203977,50,,,,,,,
0.204157,51,,,,,,,
0.204336,52,,,,,,,
0.204516,53,,,,,,,
0.204696,54,,,,,,,
0.204876,55,,,,,,,
0.205056,56,,,,,,,
0.205236,57,,,,,,,
0.205416,58,,,,,,,
0.205596,59,,,,,,,
0.205776,60,,,,,,,
0.205956,61,,,,,,,
0.206136,62,,,,,,,
0.206315,63,,,,,,,
0.206495,64,,,,,,,
0.206675,65,,,,,,,
0.206855,66,,,,,,,
0.207035,67,,,,,,,
0.207215,68,,,,,,,
0.207395,69,,,,,,,
0.207575,70,,,,,,,
0.207755,71,,,,,,,
0.207935,72,,,,,,,
0.208115,73,,,,,,,
0.208294,74,,,,,,,
0.208474,75,,,,,,,
0.208654,76,,,,,,,
0.208834,77,,,,,,,
0.209014,78,,,,,,,
0.209194,79,,,,,,,
0.209374,80,,,,,,,
0.209554,81,,,,,,,
0.209734,82,,,,,,,
0.209914,83,,,,,,,
0.210094,84,,,,,,,
0.210274,85,,,,,,,
0.210453,86,,,,,,,
0.210633,87,,,,,,,
0.210813,88,,,,,,,
0.210993,89,,,,,,,
0.211173,0,,,,,,,
0.211353,1,,,,,,,
0.211533,2,,,,,,,
0.211713,3,,,,,,,
0.211893,4,,,,,,,
0.212073,5,,,,,,,
0.212253,6,,,,,,,
0.212432,7,,,,,,,
0.212612,8,,,,,,,
0.212792,9,,,,,,,
0.212972,10,,,,,,,
0.213152,11,,,,,,,
0.213332,12,,,,,,,
0.213512,13,,,,,,,
0.213692,14,,,,,,,
0.213872,15,,,,,,,
0.214052,16,,,,,,,
0.214232,17,,,,,,,
0.214411,18,,,,,,,
0.214591,19,,,,,,,
0.214771,20,,,,,,,
0.214951,21,,,,,,,
0.215131,22,,,,,,,
0.215311,23,,,,,,,
0.215491,24,,,,,,,
0.215671,25,,,,,,,
0.215851,26,,,,,,,
0.216031,27,,,,,,,
0.216211,28,,,,,,,
0.21639,29,,,,,,,
0.21657,30,,,,,,,
0.21675,31,,,,,,,
0.21693,32,,,,,,,
0.21711,33,,,,,,,
0.21729,34,,,,,,,
0.21747,35,,,,,,,
0.21765,36,,,,,,,
0.21783,37,,,,,,,
0.21801,38,,,,,,,
0.21819,39,,,,,,,
0.21837,40,,,,,,,
0.218549,41,,,,,,,
0.218729,42,,,,,,,
0.218909,43,,,,,,,
0.219089,44,,,,,,,
